Brand,Model,Range,Price,Battery_Capacity,Charging_Speed,Acceleration,Top_Speed,Seating_Capacity,Launch_Date,Date,Sales
Jaguar,ID.Buzz,303.0,60829.6418831069,91.64320941553451,121.16285664150708,4.828777085086746,129.93673299963834,4.0,2021-10-19 00:00:00,2021-10-19 00:00:00,168.0
Lucid,XC40 Recharge,281.0,51138.16149211333,37.21580746056663,138.11327149245488,5.73642230171888,135.87703468563095,5.0,2019-11-30 00:00:00,2019-11-30 00:00:00,89.0
Kia,R1T,332.0,70065.15665041552,99.38578325207756,120.45055765183554,4.6759008147136525,145.47414302069055,5.0,2015-05-23 00:00:00,2015-05-23 00:00:00,72.0
Nissan,Ariya,338.0,54917.312974093926,74.9947603971053,217.56985261842536,3.558294604825231,166.39722468544002,4.0,2015-08-18 00:00:00,2022-08-13 00:00:00,134.0
Polestar,Leaf,310.0,80046.79050435462,61.65395252177306,141.01689682838105,4.232918768104981,166.06422411075712,5.0,2016-04-28 00:00:00,2016-04-28 00:00:00,19.0
Kia,Bolt,304.0,82404.34801383624,86.49174006918119,133.98361385801218,3.500149567417378,142.44654598495427,5.0,2016-12-15 00:00:00,2016-12-15 00:00:00,95.0
Rivian,Leaf,360.0,93598.46051778729,104.23730258893644,135.1667512026932,4.977081885236929,131.29729744744682,5.0,2022-04-19 00:00:00,2022-04-19 00:00:00,116.0
Volkswagen,XC40 Recharge,246.0,32063.773633244906,60.988868166224506,166.37351897176808,7.077531218536416,51.99537425176892,2.0,2016-05-05 00:00:00,2016-05-05 00:00:00,72.0
Ford,Niro,283.0,70435.49013055958,63.21745065279795,154.36466409988134,4.790023417657365,134.231750148221,5.0,2022-06-08 00:00:00,2022-06-08 00:00:00,91.0
Rivian,I-PACE,349.0,100780.42497585046,93.82712487925228,198.12726478799036,3.886903727852228,129.93673299963834,5.0,2017-11-28 00:00:00,2017-11-28 00:00:00,111.0
Audi,Model Y,326.0,85481.2978947408,77.46648947370402,130.83534627756305,4.753660884250289,174.53059642607326,5.0,2023-11-30 00:00:00,2023-11-30 00:00:00,115.0
Polestar,ID.Buzz,288.0,47781.59484290291,71.27797421451453,238.6894308595836,4.983718268158304,129.93673299963834,5.0,2019-07-18 00:00:00,2019-07-18 00:00:00,37.0
Polestar,Bolt,319.0,55892.41026986567,78.14705134932835,113.78811694493082,2.6085515969971578,104.49297427010842,5.0,2016-10-31 00:00:00,2016-10-31 00:00:00,15.0
Lucid,2,272.0,32356.49719853179,107.76748599265896,150.38357929912613,4.69068419166376,75.33991575427135,7.0,2020-05-21 00:00:00,2020-05-21 00:00:00,123.0
Polestar,e-tron,308.0,88826.74516320706,86.5487258160353,173.4873944116839,3.635375352680523,158.53062616965198,5.0,2022-07-04 00:00:00,2022-07-04 00:00:00,37.0
Polestar,Ioniq 5,334.0,44931.87988423805,80.32939942119023,149.0275034372292,5.3691681076634445,117.92310963944811,5.0,2019-09-26 00:00:00,2019-09-26 00:00:00,34.0
Jaguar,2,364.0,58555.43449149774,83.6971724574887,150.7184438350993,5.436713270166189,80.38665674011204,5.0,2015-08-18 00:00:00,2016-08-12 00:00:00,121.0
BMW,F-150 Lightning,333.0,75723.95824805638,81.23479124028194,105.9864552700785,5.028283262658707,146.0635560727239,5.0,2017-04-11 00:00:00,2017-04-11 00:00:00,36.0
Audi,Leaf,368.0,72430.00552116054,88.7000276058027,183.6311032589233,5.059911988368524,129.93673299963834,5.0,2015-08-18 00:00:00,2017-02-04 00:00:00,102.0
Volkswagen,Ariya,227.0,58075.25421777649,65.42627108888246,157.96921167656566,5.097957559065244,131.02023185947755,5.0,2022-09-07 00:00:00,2022-09-07 00:00:00,114.0
Kia,Silverado EV,189.0,37168.76160487203,73.97880802436015,151.37946914568047,5.016506442950348,107.180548472891,5.0,2015-11-07 00:00:00,2015-11-07 00:00:00,62.0
Hyundai,EQE,190.0,60155.71905124431,74.7017672160013,54.96584957710837,5.776096538680844,99.19240813499758,5.0,2016-03-19 00:00:00,2016-03-19 00:00:00,22.0
Rivian,XC40 Recharge,355.0,67042.54929941086,61.10274649705431,178.3038761919466,2.519393795561637,146.81505087195805,5.0,2017-08-27 00:00:00,2017-08-27 00:00:00,86.0
Nissan,2,330.0,42096.223690294944,58.52611845147472,181.3211501469334,4.513334525308471,98.59584295031765,5.0,2018-02-01 00:00:00,2018-02-01 00:00:00,101.0
Chevrolet,EV6,264.0,70997.31107956318,95.94655539781589,12.093491438056333,4.935915850121208,170.70498458902009,7.0,2021-09-26 00:00:00,2021-09-26 00:00:00,28.0
Tesla,i3,280.0,42293.285207316265,85.63142603658133,181.98625824737917,3.970005132006175,123.5554952389448,5.0,2022-02-14 00:00:00,2022-02-14 00:00:00,167.0
Audi,Niro,316.0,63916.243829354295,101.53121914677148,138.47202513427266,4.983718268158304,134.7061252259231,5.0,2020-03-24 00:00:00,2020-03-24 00:00:00,118.0
Polestar,Air,263.0,60155.71905124431,82.57016041020853,66.94842388360564,4.182972682984616,163.86678867129535,5.0,2020-01-15 00:00:00,2020-01-15 00:00:00,34.0
Polestar,XC40 Recharge,259.0,61225.24440563472,79.79622202817359,101.65395916390028,6.24338183212241,123.65740898384102,4.0,2020-06-19 00:00:00,2020-06-19 00:00:00,32.0
Tesla,R1T,267.0,40090.79608525514,71.9439804262757,88.17859968609292,5.421314156794315,138.9212229914547,7.0,2022-10-02 00:00:00,2022-10-02 00:00:00,243.0
Chevrolet,EV6,262.0,69205.77313397446,90.12386566987227,107.52996371393364,3.306572484345249,165.58517741070168,4.0,2022-04-23 00:00:00,2022-04-23 00:00:00,23.0
BMW,EV6,302.0,53544.35449298323,55.90677246491615,176.837191687201,5.178548782728841,124.46823499931214,5.0,2019-02-11 00:00:00,2019-02-11 00:00:00,29.0
BMW,Air,383.0,53440.80717087862,79.5690358543931,179.39447435616964,5.908050084565164,134.49363009998154,2.0,2022-06-13 00:00:00,2022-06-13 00:00:00,51.0
Ford,Model 3,249.0,58159.82912740308,88.86914563701538,178.9030640235788,5.427314475741875,171.45866128088878,5.0,2018-10-24 00:00:00,2018-10-24 00:00:00,109.0
Mercedes-Benz,Bolt,296.0,84149.72876643742,73.73364383218711,137.1607005967657,3.9463105093071142,164.1345504246317,5.0,2021-05-03 00:00:00,2021-05-03 00:00:00,89.0
Polestar,Kona,323.0,75702.32554584925,81.61662772924628,281.4167128639885,4.479901421477891,118.6313855411673,5.0,2021-10-18 00:00:00,2021-10-18 00:00:00,25.0
Chevrolet,Air,326.0,63713.28676791141,98.76643383955704,27.20923224941745,4.983718268158304,147.78669441067453,5.0,2020-08-03 00:00:00,2020-08-03 00:00:00,22.0
Tesla,Ioniq 5,274.0,32453.570736652728,71.55285368326363,99.62152149518192,6.125620944405775,69.87091375472721,5.0,2017-04-09 00:00:00,2017-04-09 00:00:00,152.0
Hyundai,Mach-E,330.0,78945.33168995465,81.29665844977323,162.65784345828698,4.439064067596929,130.11790875856687,4.0,2017-12-27 00:00:00,2017-12-27 00:00:00,28.0
Rivian,e-tron,321.0,74728.8990800849,90.34949540042452,116.49745739199348,3.682251759520381,143.02189023948807,5.0,2022-02-06 00:00:00,2022-02-06 00:00:00,101.0
Jaguar,Niro,277.0,24215.383324792238,74.9947603971053,136.2237344315841,5.596921257592806,99.16911516150118,5.0,2015-08-18 00:00:00,2019-04-23 00:00:00,136.0
Mercedes-Benz,Air,232.0,20333.230479839272,58.81615239919636,152.19906645763106,5.450794809145592,112.09033930794295,5.0,2020-03-28 00:00:00,2020-03-28 00:00:00,87.0
Tesla,EV6,242.0,87842.77117534018,85.94385587670088,135.2294031922054,4.7250527049876,198.19653469181864,7.0,2020-11-28 00:00:00,2020-11-28 00:00:00,177.0
Nissan,2,337.0,70448.1005917471,76.73550295873555,81.03553856372963,6.236810781139216,144.4323190709329,5.0,2015-05-06 00:00:00,2015-05-06 00:00:00,69.0
Polestar,2,371.0,60155.71905124431,74.60170983238791,191.38198228740487,6.601518345574471,115.38846915577936,4.0,2020-06-01 00:00:00,2020-06-01 00:00:00,49.0
BMW,ID.Buzz,300.0,83246.66329239681,77.54831646198407,150.38357929912613,4.395192389824587,166.88693496477745,2.0,2020-07-13 00:00:00,2020-07-13 00:00:00,44.0
Polestar,EQS,370.0,87784.43951352307,57.27219756761538,228.88097579620387,4.600107422524757,141.5243191003582,5.0,2017-08-25 00:00:00,2017-08-25 00:00:00,37.0
BMW,Silverado EV,297.0,44754.3357901952,71.25167895097601,55.80410479249375,4.002444595293161,97.5151393759426,2.0,2020-01-09 00:00:00,2020-01-09 00:00:00,91.0
Ford,Air,242.0,37890.6089228075,85.7180446140375,188.47255304395424,6.052071676457187,97.98753672498307,7.0,2022-11-05 00:00:00,2022-11-05 00:00:00,104.0
Rivian,EV6,289.0,60482.00628148982,74.96003140744911,106.83761481550935,5.201476508859813,128.74448260287437,5.0,2018-03-27 00:00:00,2018-03-27 00:00:00,99.0
Nissan,Bolt,374.0,69053.88718622098,67.25943593110487,143.8731380543092,5.327935254046497,119.26266501601508,5.0,2021-05-12 00:00:00,2021-05-12 00:00:00,141.0
BMW,Mach-E,269.0,51517.81950937431,63.90909754687152,117.40764814753832,4.983718268158304,114.3541237515652,5.0,2021-11-16 00:00:00,2021-11-16 00:00:00,41.0
Tesla,Ioniq 5,293.0,38663.49835304469,79.07749176522344,102.1212956115288,5.512288454829383,118.64913841183484,5.0,2015-01-15 00:00:00,2015-01-15 00:00:00,86.0
Nissan,iX,359.0,61389.06495447788,87.6203247723894,181.08656628079692,4.394499486104122,142.96414272213482,5.0,2017-06-18 00:00:00,2017-06-18 00:00:00,87.0
Tesla,Ioniq 5,355.0,60090.98808865217,90.38994044326088,233.9834075812296,6.009674671032364,119.06208842646696,5.0,2022-08-19 00:00:00,2021-06-14 00:00:00,237.0
Jaguar,ID.Buzz,315.0,30072.87817299822,66.6593908649911,248.64005554806272,6.029978807482395,83.43292391498144,5.0,2019-01-30 00:00:00,2019-01-30 00:00:00,118.0
Jaguar,F-150 Lightning,326.0,87305.7864792168,99.373932396084,201.7842978181833,5.644298361606278,126.16851603344452,5.0,2022-08-29 00:00:00,2022-08-29 00:00:00,199.0
Polestar,R1T,353.0,44413.543474051454,76.70771737025727,94.25197061223103,4.245538074603656,123.10382925633616,5.0,2020-01-14 00:00:00,2020-01-14 00:00:00,40.0
BMW,R1T,315.0,82699.74329365499,50.40371646827498,143.50401798617258,4.410606196870837,158.09949468279314,2.0,2021-09-18 00:00:00,2021-09-18 00:00:00,41.0
BMW,Air,364.0,69823.57589575833,76.78287947879168,150.38357929912613,4.604755631816499,127.4041459962112,5.0,2021-06-14 00:00:00,2021-06-14 00:00:00,39.0
Hyundai,Kona,333.0,47450.50674882351,59.952533744117545,176.6341346612333,5.594944265759463,83.04823182796474,5.0,2020-07-31 00:00:00,2020-07-31 00:00:00,27.0
Jaguar,I-PACE,292.0,68178.90294201463,81.13951471007312,186.74038537228773,5.075994926099205,148.1641852356591,5.0,2017-11-14 00:00:00,2017-11-14 00:00:00,111.0
Rivian,Niro,321.0,60274.36206714708,79.1718103357354,126.81207031468864,5.092883957884447,138.0664095008947,5.0,2022-12-07 00:00:00,2022-12-07 00:00:00,146.0
Rivian,iX,280.0,79914.65776618273,52.15328883091365,212.5489039207696,3.1311501349656736,134.33139984845295,7.0,2020-03-26 00:00:00,2020-03-26 00:00:00,102.0
Audi,EQS,251.0,101833.26210691336,96.56631053456688,267.6680112050622,3.1368899823224368,150.0261086576716,5.0,2015-08-18 00:00:00,2023-07-30 00:00:00,164.0
Audi,Air,242.0,60114.74214007791,65.32371070038957,167.90974509866925,4.675451410755368,165.58424332492137,5.0,2023-01-01 00:00:00,2023-01-01 00:00:00,174.0
Ford,F-150 Lightning,289.0,49868.25687271061,47.72128436355305,121.71714344376636,5.536347072385171,118.41964376079888,5.0,2021-05-19 00:00:00,2021-06-14 00:00:00,91.0
Jaguar,Leaf,315.0,97398.33312513532,94.21166562567662,203.7273775391078,5.732585939951186,129.93673299963834,7.0,2015-08-18 00:00:00,2018-09-01 00:00:00,134.0
Tesla,Air,390.0,66735.80558015431,84.15902790077155,205.64846272385785,5.067788434290122,147.80640429795488,5.0,2022-12-20 00:00:00,2022-12-20 00:00:00,211.0
Tesla,Leaf,320.0,50694.93559308664,71.15967796543319,184.77557751438383,6.306213362489012,94.78867898636342,5.0,2015-09-12 00:00:00,2015-09-12 00:00:00,89.0
Volkswagen,Bolt,309.0,85656.23634142501,75.72618170712508,149.82523038885537,4.114700930494535,156.11751369998956,5.0,2017-02-25 00:00:00,2021-06-14 00:00:00,74.0
Nissan,EV6,295.0,75941.3358207124,73.25167910356197,220.2748625219354,3.2355835807927127,154.58508917403674,5.0,2023-10-22 00:00:00,2023-10-22 00:00:00,141.0
Polestar,e-tron,282.0,43158.99647472847,51.20498237364234,101.91380440463104,5.781569982021313,117.01789919990097,7.0,2022-03-05 00:00:00,2022-03-05 00:00:00,140.0
Polestar,Silverado EV,306.0,62703.24062723252,54.026203136162565,146.761215772372,4.929611852153879,132.2726373815365,5.0,2023-02-25 00:00:00,2023-02-25 00:00:00,46.0
Audi,R1T,286.0,54578.90185178722,89.28450925893608,150.38357929912613,4.690776478595439,115.99315169733366,7.0,2016-06-12 00:00:00,2016-06-12 00:00:00,76.0
Polestar,R1T,299.0,60155.71905124431,81.19030916553942,148.92738608126547,3.184663396703559,132.10437343744886,7.0,2019-10-14 00:00:00,2019-10-14 00:00:00,48.0
BMW,EV6,341.0,76932.32851013736,88.73164255068681,151.36646323874706,4.983718268158304,174.81330918089304,5.0,2023-12-24 00:00:00,2023-12-24 00:00:00,53.0
Ford,EQE,254.0,33456.980145317226,93.11490072658611,160.97623324529457,4.983718268158304,90.01765432608076,4.0,2020-02-04 00:00:00,2020-02-04 00:00:00,124.0
Rivian,Model Y,287.0,49600.11624076808,25.365581203840428,104.50925047680629,4.572647831219376,113.83039740118856,2.0,2019-06-22 00:00:00,2019-06-22 00:00:00,95.0
Kia,R1T,265.0,25602.89947370281,68.88449736851408,92.80803158530368,6.473862949799003,57.72581613651662,5.0,2017-10-12 00:00:00,2017-10-12 00:00:00,106.0
Chevrolet,Niro,305.0,28580.74406460561,57.67372032302805,123.22314773480548,7.295673887638935,135.3153478329885,5.0,2016-07-04 00:00:00,2016-07-04 00:00:00,18.0
Ford,Q4 e-tron,342.0,53944.04667660657,73.08023338303286,140.79552342763586,4.748882589045586,120.86571128719925,5.0,2015-11-23 00:00:00,2015-11-23 00:00:00,52.0
Chevrolet,Model 3,317.0,44204.01018398685,47.21005091993422,208.742630951636,6.427892787260173,121.4453073243508,4.0,2018-05-09 00:00:00,2021-06-14 00:00:00,25.0
Lucid,I-PACE,288.0,26397.157095302915,83.96078547651457,163.1269505108447,6.155245319900217,130.0694782738198,5.0,2015-08-18 00:00:00,2017-11-03 00:00:00,102.0
Jaguar,ID.Buzz,347.0,42949.00787779054,84.90503938895267,225.9056118028583,6.426773495153293,101.0860105748416,5.0,2018-03-13 00:00:00,2018-03-13 00:00:00,120.0
Chevrolet,iX,344.0,40391.28162753121,109.10640813765605,176.84108143246817,5.446760693979387,89.4930311484751,5.0,2017-01-17 00:00:00,2017-01-17 00:00:00,19.0
Chevrolet,Silverado EV,301.0,44975.46898699308,73.49734493496541,193.2748339597128,5.681496929299666,129.93673299963834,7.0,2017-07-08 00:00:00,2017-07-08 00:00:00,18.0
Polestar,ID.Buzz,379.0,80454.82929760164,85.15914648800822,181.61045043789613,5.304130503379413,155.99404875656057,7.0,2017-08-25 00:00:00,2017-08-25 00:00:00,37.0
Lucid,i3,320.0,94443.93452561846,89.55467262809232,229.44998877382133,2.786111951910341,201.33060449064536,5.0,2023-05-13 00:00:00,2023-05-13 00:00:00,116.0
Polestar,Q4 e-tron,319.0,88211.64131975369,100.78320659876844,152.96185352028562,4.145031501746253,163.32566050749017,5.0,2017-03-04 00:00:00,2017-03-04 00:00:00,30.0
Volvo,2,239.0,59183.97165276035,58.02985826380175,154.6448470089466,3.5184444371610857,143.77135068914592,5.0,2022-05-28 00:00:00,2022-05-28 00:00:00,133.0
Hyundai,Ioniq 5,215.0,61733.72323189287,88.42861615946437,96.89247226664766,4.831282050101915,134.97804958431226,5.0,2023-06-25 00:00:00,2023-06-25 00:00:00,40.0
Hyundai,iX,303.0,59374.61567590875,80.96307837954377,194.6392932836932,4.983718268158304,112.96757241071488,7.0,2020-01-09 00:00:00,2020-01-09 00:00:00,32.0
Jaguar,EQE,349.0,58049.81653925135,50.744082696256754,150.38357929912613,6.484262684240788,99.5475223925628,5.0,2019-02-24 00:00:00,2019-02-24 00:00:00,129.0
Kia,R1T,316.0,90692.22367064364,82.0111183532182,186.4299352983736,6.333942532244206,175.942949388185,5.0,2015-11-09 00:00:00,2015-11-09 00:00:00,74.0
Ford,2,347.0,79294.74133145931,86.12370665729655,159.62043917759902,5.037846612319557,130.11434621641533,5.0,2018-07-06 00:00:00,2018-07-06 00:00:00,89.0
Ford,Ioniq 5,279.0,60155.71905124431,49.69906349002295,92.57507011756748,6.687993431680005,138.3369331488843,5.0,2018-05-07 00:00:00,2018-05-07 00:00:00,107.0
Mercedes-Benz,Bolt,304.0,25062.37109256972,73.85685546284857,154.8373675635914,5.866897530282193,96.17876963762116,2.0,2022-11-24 00:00:00,2022-11-24 00:00:00,107.0
BMW,Mach-E,300.0,74803.49741970345,76.17748709851726,128.5955565807643,4.019292318367208,143.1361289336567,5.0,2017-07-04 00:00:00,2017-07-04 00:00:00,37.0
Hyundai,iX,209.0,65869.28714929566,75.71643574647834,78.54367653259968,4.983718268158304,129.41897328626334,5.0,2017-05-19 00:00:00,2017-05-19 00:00:00,30.0
Jaguar,Model Y,389.0,58376.80514655786,84.37402573278929,166.7773527597796,4.712036783428348,113.92769291314158,4.0,2018-04-06 00:00:00,2018-04-06 00:00:00,134.0
BMW,EV6,359.0,68628.12914108147,66.00564570540735,235.66354916392945,4.680660696277335,146.80428937300906,4.0,2017-06-19 00:00:00,2017-06-19 00:00:00,34.0
Volvo,Kona,346.0,58642.92899176338,58.57964495881689,101.25026555161696,5.569676378325779,121.4632801827905,7.0,2023-12-06 00:00:00,2023-12-06 00:00:00,174.0
Nissan,i3,364.0,57097.43438498368,82.31217192491839,16.11748090513342,4.5944060081764855,127.09183148118696,5.0,2019-08-16 00:00:00,2019-08-16 00:00:00,99.0
BMW,EV6,276.0,70520.02424291185,98.58012121455924,251.9389066212364,6.825507941416119,169.17128912498669,7.0,2023-05-22 00:00:00,2023-05-22 00:00:00,48.0
Polestar,i3,339.0,46776.04661655036,97.4752330827518,69.56140704168442,3.087650985795161,127.75468041712998,5.0,2018-11-22 00:00:00,2018-11-22 00:00:00,34.0
Polestar,Ioniq 5,276.0,105547.80734993015,110.85403674965082,238.3327255779535,2.91767913281197,129.93673299963834,4.0,2022-09-27 00:00:00,2022-09-27 00:00:00,40.0
Kia,Ioniq 5,307.0,70212.56284469675,74.9947603971053,216.0248055667421,4.979121549836735,133.19167700880055,4.0,2016-10-19 00:00:00,2016-10-19 00:00:00,87.0
Audi,ID.Buzz,212.0,60155.71905124431,72.48205769435766,154.16414515541106,5.520001541906634,106.23031624492012,5.0,2017-05-27 00:00:00,2017-05-27 00:00:00,91.0
Chevrolet,Model 3,292.0,71920.55267793305,42.71776338966527,117.91080883452412,4.656603038283335,125.1377505612935,5.0,2015-08-01 00:00:00,2021-06-14 00:00:00,13.0
Hyundai,Model 3,223.0,66127.14292003967,65.76571460019832,207.1171890640426,4.82978588438808,144.59594367095497,5.0,2021-08-20 00:00:00,2021-08-20 00:00:00,36.0
Mercedes-Benz,ID.Buzz,299.0,34062.873168578466,51.29436584289233,158.1364194020197,4.239863006146575,71.84513808591271,5.0,2020-04-09 00:00:00,2020-04-09 00:00:00,104.0
Lucid,R1T,297.0,48561.24416139733,69.82122080698664,242.12550487713597,5.971242818813018,127.07032727732197,5.0,2015-08-18 00:00:00,2016-08-08 00:00:00,90.0
Mercedes-Benz,Air,264.0,14738.652278195368,95.42826139097684,176.9776918408661,6.0638337613484525,120.87186712886108,7.0,2016-12-01 00:00:00,2016-12-01 00:00:00,56.0
Audi,Niro,316.0,43351.49210831672,90.97246054158362,238.6508404728973,5.316308435389344,134.5601552541092,5.0,2022-07-23 00:00:00,2022-07-23 00:00:00,137.0
Rivian,Ariya,383.0,80648.30286033839,70.05651430169193,190.2834727173087,5.260926440858885,128.77196031288318,5.0,2019-04-26 00:00:00,2019-04-26 00:00:00,108.0
BMW,i3,268.0,58740.02644468213,66.37513222341062,150.38357929912613,5.63857659672005,170.07946009384838,5.0,2019-11-25 00:00:00,2019-11-25 00:00:00,43.0
Polestar,EV6,286.0,46297.78483722896,62.8139241861448,168.22779954790354,4.466965663276627,131.77717023464658,5.0,2020-06-24 00:00:00,2020-06-24 00:00:00,126.0
Volvo,Leaf,333.0,72828.06442094584,87.94032210472923,147.19060341313383,5.0023571958241,120.71908482083472,4.0,2023-11-08 00:00:00,2023-11-08 00:00:00,123.0
Chevrolet,i3,266.0,45021.07645646824,70.2953822823412,129.11402019008565,5.313547838224954,85.7946265489244,5.0,2016-09-17 00:00:00,2016-09-17 00:00:00,16.0
Ford,EQE,264.0,60155.71905124431,78.95910670777761,104.45331347756948,6.285182095151312,85.53591115777073,5.0,2022-03-22 00:00:00,2022-03-22 00:00:00,105.0
Tesla,2,277.0,40772.72839367801,74.9947603971053,144.35555250679667,6.508128322021229,111.90963952726294,7.0,2021-11-03 00:00:00,2021-11-03 00:00:00,171.0
Chevrolet,Silverado EV,344.0,112525.22558019675,86.12612790098386,99.90694032666,3.694250027875146,192.74625144489693,5.0,2022-12-26 00:00:00,2022-12-26 00:00:00,33.0
Volvo,EV6,211.0,39705.66321688471,33.22331608442359,129.58749086323422,6.052108068442181,129.93673299963834,5.0,2022-12-17 00:00:00,2022-12-17 00:00:00,152.0
Kia,EQE,257.0,55494.39759391185,83.41198796955928,161.6692252798041,5.267104963112489,129.93673299963834,5.0,2016-05-04 00:00:00,2016-05-04 00:00:00,87.0
Rivian,iX,376.0,78362.95201259168,76.48976006295841,176.4493011010357,4.983718268158304,155.36742951911052,5.0,2020-02-13 00:00:00,2020-02-13 00:00:00,110.0
